Table 1
NEGERI,PPD,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,PRASEKOLAH,PKHAS
SABAH,PPD SANDAKAN,Kebangsaan,XBA2021,SEKOLAH KEBANGSAAN SUNGAI MADANG,BEG BERKUNCI 02,90400,SANDAKAN,TIADA,TIADA,XBA2021@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2024,SEKOLAH KEBANGSAAN PULAU LIBARAN,PETI SURAT 02,90500,SANDAKAN,TIADA,TIADA,XBA2024@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2025,SEKOLAH KEBANGSAAN PULAU SANGHAI,WDT 202,90309,SANDAKAN,TIADA,TIADA,XBA2025@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2026,SEKOLAH KEBANGSAAN PULAU TIMBANG,BEG BERKUNCI 02,90000,SANDAKAN,TIADA,TIADA,XBA2026@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2029,SEKOLAH KEBANGSAAN LADANG SANDAK,WDT 169,90400,SANDAKAN,089531755,089535473,XBA2029@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2030,SEKOLAH KEBANGSAAN LABUK SUBUR,BEG BERKUNCI 02,90400,SANDAKAN,TIADA,TIADA,XBA2030@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2033,SEKOLAH KEBANGSAAN SEGALIUD,WDT 70,90400,SANDAKAN,TIADA,TIADA,XBA2033@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2034,SEKOLAH KEBANGSAAN SEMAWANG,PETI SURAT 102,90107,BELURAN,TIADA,TIADA,XBA2034@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2036,SEKOLAH KEBANGSAAN SIBUGAL BESAR,BEG BERKUNCI 02,90400,SANDAKAN,089211264,089211264,XBA2036@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD KINABATANGAN,Kebangsaan,XBA2048,SEKOLAH KEBANGSAAN KAMPUNG SUAN LAMBA,WDT 22 KINABATANGAN,90200,KINABATANGAN,TIADA,TIADA,XBA2048@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2049,SEKOLAH KEBANGSAAN SUNGAI ANIB 1,WDT 23,90009,SANDAKAN,089215120,089215120,XBA2049@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2050,SEKOLAH KEBANGSAAN KEM TENTERA,WDT 12,90500,SANDAKAN,089675066,089674837,XBA2050@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2051,SEKOLAH KEBANGSAAN SUNGAI MANILA,WDT 117 WISMA PERSEKUTUAN,90009,SANDAKAN,089531835,089535506,XBA2051@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LAHAD DATU,Kebangsaan,XBA2059,SEKOLAH KEBANGSAAN TAMBISAN,PETI SURAT 60288,91112,LAHAD DATU,TIADA,TIADA,XBA2059@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2060,SEKOLAH KEBANGSAAN TANJONG ARU,BEG BERKUNCI 02,90400,SANDAKAN,TIADA,TIADA,XBA2060@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2062,SEKOLAH KEBANGSAAN ULU DUSUN,PETI SURAT 2637,90729,SANDAKAN,089508041,089508040,XBA2062@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2066,SEKOLAH KEBANGSAAN TANJONG PISAU,BEG BERKUNCI NO. 02,90500,SANDAKAN,TIADA,TIADA,XBA2066@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2069,SEKOLAH KEBANGSAAN SIPINONG,WDT 844,90000,SANDAKAN,TIADA,TIADA,XBA2069@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2073,SEKOLAH KEBANGSAAN SUNGAI TIRAM,WDT 93,90500,SANDAKAN,089565536,TIADA,XBA2073@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2076,SEKOLAH KEBANGSAAN TANJONG BATU,BEG BERKUNCI 02,90400,SANDAKAN,TIADA,TIADA,XBA2076@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2077,SEKOLAH KEBANGSAAN BATU PUTIH BARU,WDT 58,90500,SANDAKAN,089672481,089672481,XBA2077@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2079,SEKOLAH KEBANGSAAN SUNGAI KAYU,W.D.T 172,90500,SANDAKAN,089671382,089672381,XBA2079@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2080,SEKOLAH KEBANGSAAN PAMAGUAN,BEG BERKUNCI 02,90500,SANDAKAN,TIADA,TIADA,XBA2080@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2081,SEKOLAH KEBANGSAAN PITAS,"BEG BERKUNCI 02, WISMA PERSEKUTUAN SANDAKAN",90400,SANDAKAN,TIADA,TIADA,XBA2081@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2082,SEKOLAH KEBANGSAAN SG ANIB 2,WDT 783,90009,SANDAKAN,089272104,089225129,XBA2082@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2083,SEKOLAH KEBANGSAAN SRI TANJUNG PAPAT 2,WDT 771,90009,SANDAKAN,089218742,089218742,XBA2083@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2084,SEKOLAH KEBANGSAAN MUHIBBAH,"BATU 4,  JALAN CECILY UTARA",90000,SANDAKAN,089212662,089212662,XBA2084@moe.edu.my,Bandar,Kerajaan,ADA,ADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2085,SEKOLAH KEBANGSAAN TERUSAN BARU,BEG BERKUNCI 02,90400,SANDAKAN,TIADA,TIADA,XBA2085@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2086,SEKOLAH KEBANGSAAN TAMAN RIMBA,WDT 98,90500,SANDAKAN,089672122,089672122,XBA2086@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2087,SEKOLAH KEBANGSAAN SERI MANIS,PETI SURAT 446,90705,SANDAKAN,089535144,089535144,XBA2087@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2088,SEKOLAH KEBANGSAAN KG BAHAGIA,W.D.T. 288,90009,SANDAKAN,089616009,089616009,XBA2088@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2089,SEKOLAH KEBANGSAAN MERPATI,WDT 106 WISMA PERSEKUTUAN,90500,SANDAKAN,089671725,089671725,XBA2089@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2090,SEKOLAH KEBANGSAAN KG PERTANIAN,"BEG BERKUNCI 02, WISMA PERSEKUTUAN",90500,SANDAKAN,TIADA,TIADA,XBA2090@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2091,SEKOLAH KEBANGSAAN MAWAR,JALAN SIBUGA,90000,SANDAKAN,089632487,089632487,XBA2091@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2092,SEKOLAH KEBANGSAAN BANDAR DUA,W.D.T 585,90009,SANDAKAN,089617202,089617202,XBA2092@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2093,SEKOLAH KEBANGSAAN SUNGAI ANIB III,BEG BERKUNCI 08,90500,SANDAKAN,089632706,089632706,XBA2093@moe.edu.my,Bandar,Kerajaan,ADA,ADA
SABAH,PPD SANDAKAN,Kebangsaan,XBA2094,SEKOLAH KEBANGSAAN TINUSA,WDT 141,90500,SANDAKAN,089671533,089671533,XBA2094@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2101,SEKOLAH KEBANGSAAN BAWANG,"P/S PEJABAT PENDIDIKAN DAERAH BELURAN, PETI SURAT 27",90107,BELURAN,TIADA,TIADA,XBA2101@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2102,SEKOLAH KEBANGSAAN PEKAN BELURAN,PETI SURAT 8,90107,BELURAN,089511235,089511235,XBA2102@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
SABAH,PPD TONGOD,Kebangsaan,XBA2103,SEKOLAH KEBANGSAAN ANSUAN,PETI SURAT 08,89320,TELUPID,TIADA,TIADA,XBA2103@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2104,SEKOLAH KEBANGSAAN GOLONG,PETI SURAT 27,90107,BELURAN,089511303,089511059,XBA2104@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2105,SEKOLAH KEBANGSAAN WONOD,PETI SURAT 21,89320,TELUPID,TIADA,TIADA,XBA2105@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2106,SEKOLAH KEBANGSAAN JAMBONGAN,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2106@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD RANAU,Kebangsaan,XBA2107,SEKOLAH KEBANGSAAN KAINGARAN,BEG BERKUNCI NO 08,89308,RANAU,TIADA,TIADA,XBA2107@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2108,SEKOLAH KEBANGSAAN KENIOGAN,WDT 27,90100,BELURAN,TIADA,TIADA,XBA2108@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2109,SEKOLAH KEBANGSAAN KIABAU,PETI SURAT 08,89320,TELUPID,TIADA,TIADA,XBA2109@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2110,SEKOLAH KEBANGSAAN KOLAPIS,PETI SURAT 51,90107,BELURAN,089511491,TIADA,XBA2110@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2111,SEKOLAH KEBANGSAAN LIDONG,PETI SURAT 04,90107,BELURAN,TIADA,TIADA,XBA2111@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2112,SEKOLAH KEBANGSAAN LINGKABAU,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2112@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2113,SEKOLAH KEBANGSAAN LUBANG BUAYA,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2113@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD RANAU,Kebangsaan,XBA2114,SEKOLAH KEBANGSAAN MALINSAU,BEG BERKUNCI NO. 8,89300,RANAU,TIADA,TIADA,XBA2114@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2115,SEKOLAH KEBANGSAAN ULU MUANAD,PETI SURAT 7,90107,BELURAN,089511942,089511942,XBA2115@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2116,SEKOLAH KEBANGSAAN PAMOL,PETI SURAT 225,90107,BELURAN,089515627,TIADA,XBA2116@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2117,SEKOLAH KEBANGSAAN PERANCANGAN,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2117@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2118,SEKOLAH KEBANGSAAN BASAI BARU,PETI SURAT 179,90107,BELURAN,TIADA,TIADA,XBA2118@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2119,SEKOLAH KEBANGSAAN SIMPANGAN,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2119@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2120,SEKOLAH KEBANGSAAN MALALIN,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2120@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2121,SEKOLAH KEBANGSAAN SUALOK,WDT 26,90109,BELURAN,TIADA,TIADA,XBA2121@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2122,SEKOLAH KEBANGSAAN SUNGAI NANGKA,PETI SURAT 38,90107,BELURAN,089514912,TIADA,XBA2122@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2123,SEKOLAH KEBANGSAAN SUNGAI SAPI,PETI SURAT 24,90107,BELURAN,TIADA,TIADA,XBA2123@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2124,SEKOLAH KEBANGSAAN SUNGAI-SUNGAI,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2124@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2125,SEKOLAH KEBANGSAAN TAGAS-TAGAS,PETI SURAT 178,90108,BELURAN,TIADA,TIADA,XBA2125@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2126,SEKOLAH KEBANGSAAN TANJUNG NIPIS,"LEBUHRAYA SAPI-NANGOH, KG TANJUNG NIPIS",90107,BELURAN,TIADA,TIADA,XBA2126@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2127,SEKOLAH KEBANGSAAN TELUPID,PETI SURAT 4,89300,TELUPID,089521651,089521651,XBA2127@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2128,SEKOLAH KEBANGSAAN TERUSAN SUGUT,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2128@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2129,SEKOLAH KEBANGSAAN TETABUAN,PETI SURAT 18,90107,BELURAN,089511303,TIADA,XBA2129@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2130,SEKOLAH KEBANGSAAN BUIS,PETI SURAT 08,89320,TELUPID,TIADA,TIADA,XBA2130@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2131,SEKOLAH KEBANGSAAN KABULUH,PETI SURAT 27,90107,BELURAN,089 511 303,TIADA,XBA2131@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2132,SEKOLAH KEBANGSAAN TAMPAT,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2132@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2133,SEKOLAH KEBANGSAAN MAIDAN,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2133@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2134,SEKOLAH KEBANGSAAN OBAH,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2134@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD RANAU,Kebangsaan,XBA2135,SEKOLAH KEBANGSAAN KAWIYAN SUGUT,BEG BERKUNCI NO 8,89300,RANAU,TIADA,TIADA,XBA2135@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2136,SEKOLAH KEBANGSAAN BUKIT BESI,WDT 15,90109,BELURAN,TIADA,TIADA,XBA2136@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2137,SEKOLAH KEBANGSAAN GABUNGAN,PETI SURAT 07,89300,SANDAKAN,TIADA,TIADA,XBA2137@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2138,SEKOLAH KEBANGSAAN BOTITION,"PETI SURAT 110, BELURAN",90100,BELURAN,TIADA,TIADA,XBA2138@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2139,SEKOLAH KEBANGSAAN TANGKUNGON,PETI SURAT 06,89320,TELUPID,088552280,088552280,XBA2139@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD RANAU,Kebangsaan,XBA2140,SEKOLAH KEBANGSAAN MANGKAPOH,BEG BERKUNCI NO. 8,89300,RANAU,TIADA,TIADA,XBA2140@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD RANAU,Kebangsaan,XBA2141,SEKOLAH KEBANGSAAN KARAGASAN,BEG BERKUNCI NO. 8,89300,RANAU,TIADA,TIADA,XBA2141@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2142,SEKOLAH KEBANGSAAN NANGOH,PETI SURAT 34,90107,BELURAN,089263001,TIADA,XBA2142@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2143,SEKOLAH KEBANGSAAN BALABAN JAYA,WDT 17,90109,BELURAN,089514914,089514914,XBA2143@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2144,SEKOLAH KEBANGSAAN ULU SAPI,PETI SURAT 115,89320,TELUPID,088552045,088552045,XBA2144@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2147,SEKOLAH KEBANGSAAN ABUAN,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2147@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2148,SEKOLAH KEBANGSAAN PANTAI BORING,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2148@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2149,SEKOLAH KEBANGSAAN MOYNOD,WDT 1,90109,BELURAN,TIADA,TIADA,XBA2149@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2150,SEKOLAH KEBANGSAAN SERI PAGI,PETI SURAT27,90107,BELURAN,TIADA,TIADA,XBA2150@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2151,SEKOLAH KEBANGSAAN PEKAN TELUPID,PETI SURAT 03,89320,TELUPID,089521730,089521730,XBA2151@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
SABAH,PPD TONGOD,Kebangsaan,XBA2152,SEKOLAH KEBANGSAAN BINTANG MAS,PETI SURAT 08,89300,TELUPID,TIADA,TIADA,XBA2152@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2153,SEKOLAH KEBANGSAAN JAYA BAKTI,PETI SURAT 27,90107,BELURAN,089565436,089565464,XBA2153@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2154,SEKOLAH KEBANGSAAN PINANGKAU,P/S 27,90107,BELURAN,TIADA,TIADA,XBA2154@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2155,SEKOLAH KEBANGSAAN SUNGAI NAFAS,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2155@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2156,SEKOLAH KEBANGSAAN TANGKARASON,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2156@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2157,SEKOLAH KEBANGSAAN LIMAU-LIMAU,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2157@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2158,SEKOLAH KEBANGSAAN BINSULUNG,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2158@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2159,SEKOLAH KEBANGSAAN MONOPOD,PETI SURAT 27,90107,BELURAN,TIADA,TIADA,XBA2159@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD LABUK & SUGUT,Kebangsaan,XBA2160,SEKOLAH KEBANGSAAN MATANGGAL BELURAN,PETI SURAT  27,90107,BELURAN,TIADA,TIADA,XBA2160@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD KINABATANGAN,Kebangsaan,XBA2201,SEKOLAH KEBANGSAAN ABAI,WDT 22,90200,KINABATANGAN,TIADA,TIADA,XBA2201@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD KINABATANGAN,Kebangsaan,XBA2202,SEKOLAH KEBANGSAAN BALAT,W.D.T 22,90200,KINABATANGAN,TIADA,TIADA,XBA2202@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD KINABATANGAN,Kebangsaan,XBA2203,SEKOLAH KEBANGSAAN BATU PUTEH,WDT 312,90200,SANDAKAN,089551107,089551106,XBA2203@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD KINABATANGAN,Kebangsaan,XBA2204,SEKOLAH KEBANGSAAN BILIT,WDT 22 KOTA KINABATANGAN,90200,KOTA KINABATANGAN,TIADA,TIADA,XBA2204@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD KINABATANGAN,Kebangsaan,XBA2205,SEKOLAH KEBANGSAAN SRI GANDA,WDT 22 KOTA KINABATANGAN,90200,SANDAKAN,TIADA,TIADA,XBA2205@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2206,SEKOLAH KEBANGSAAN INARAD,PETI SURAT 08,89300,TELUPID,TIADA,TIADA,XBA2206@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2207,SEKOLAH KEBANGSAAN KERAMUAK,PETI SURAT 08,89300,SANDAKAN,TIADA,TIADA,XBA2207@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD KINABATANGAN,Kebangsaan,XBA2208,SEKOLAH KEBANGSAAN KUAMUT,WDT 22 KINABATANGAN,90200,SANDAKAN,TIADA,TIADA,XBA2208@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2209,SEKOLAH KEBANGSAAN LANGKABONG,PETI SURAT 112,89320,TELUPID,TIADA,TIADA,XBA2209@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD KINABATANGAN,Kebangsaan,XBA2210,SEKOLAH KEBANGSAAN BUKIT GARAM,WDT 13,90200,SANDAKAN,089562058,089562058,XBA2210@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2211,SEKOLAH KEBANGSAAN MASAUM,PETI SURAT 08,89320,TELUPID,TIADA,TIADA,XBA2211@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2212,SEKOLAH KEBANGSAAN MINUSUH,PETI SURAT 08,89300,TONGOD TELUPID,TIADA,TIADA,XBA2212@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2213,SEKOLAH KEBANGSAAN PENANGAH,PETI SURAT 8,89320,TELUPID,TIADA,TIADA,XBA2213@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2214,SEKOLAH KEBANGSAAN MENGKAWAGO,PETI SURAT 08,89300,TELUPID,TIADA,TIADA,XBA2214@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD KINABATANGAN,Kebangsaan,XBA2215,SEKOLAH KEBANGSAAN SUKAU,WDT 198,90200,KINABATANGAN,TIADA,TIADA,XBA2215@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2216,SEKOLAH KEBANGSAAN TAMPASAK,PETI SURAT 08,89300,TELUPID,TIADA,TIADA,XBA2216@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
SABAH,PPD TONGOD,Kebangsaan,XBA2217,SEKOLAH KEBANGSAAN MENANAM,PETI SURAT 08,89300,TELUPID,TIADA,TIADA,XBA2217@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
