Table 1
NEGERI,PPD,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,PRASEKOLAH,PKHAS
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6057,SEKOLAH MENENGAH KEBANGSAAN TENGKU IBRAHIM,BANDAR PERMAISURI,22100,SETIU,096092323,096092321,TEA6057@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6080,SEKOLAH MENENGAH KEBANGSAAN SUNGAI TONG,SUNGAI TONG,21500,SUNGAI TONG,096571776,096571713,TEA6080@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6081,SEKOLAH MENENGAH KEBANGSAAN PENAREK,,22120,PERMAISURI,098247139,098241073,TEA6081@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6082,SEKOLAH MENENGAH KEBANGSAAN SAUJANA,JALAN FIKRI,22110,PERMAISURI,096920090,096920036,TEA6082@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6083,SEKOLAH MENENGAH KEBANGSAAN CHALOK,"KM 65, KG.CHALOK",21450,PERMAISURI,096576013,096576673,TEA6083@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6084,SEKOLAH MENENGAH KEBANGSAAN PELONG,SIMPANG EMPAT KG BUKIT GENTING PELONG,21500,PERMAISURI,098240115,098241203,TEA6084@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6085,SEKOLAH MENENGAH KEBANGSAAN GUNTONG,JALAN GUNTONG,22100,PERMAISURI,096097243,096097247,TEA6085@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6086,SEKOLAH MENENGAH KEBANGSAAN LEMBAH BIDONG,MERANG,21010,SETIU,096691249,096532206,TEA6086@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6087,SEKOLAH MENENGAH KEBANGSAAN PUTERA JAYA,KM 70 JLN KOTA BHARU-KUALA TERENGGANU,22100,PERMAISURI,096097530,096097532,TEA6087@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6088,SEKOLAH MENENGAH KEBANGSAAN LANGKAP,SUNGAI TONG,21500,PERMAISURI,098246340,098248771,TEA6088@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD SETIU,SM Kebangsaan,TEA6089,SEKOLAH MENENGAH KEBANGSAAN BUKIT NENAS,BUKIT NENAS,21500,SETIU,098248532,098249452,TEA6089@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD SETIU,SM Berasrama Penuh,TEA6090,SEKOLAH MENENGAH SAINS SETIU,AIR SEJUK,22100,BANDAR PERMAISURI,096095003,096095005,TEA6090@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA NERUS,SM Kebangsaan,TEA7001,SEKOLAH MENENGAH KEBANGSAAN IBRAHIM FIKRI,KG BUKIT TOK BENG,21300,KUALA TERENGGANU,096624297,096621219,TEA7001@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD KUALA NERUS,SM Kebangsaan,TEA7002,SEKOLAH MENENGAH KEBANGSAAN TENGKU MIZAN ZAINAL ABIDIN,JALAN MARAS,21020,KUALA TERENGGANU,096696320,096695831,TEA7002@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA NERUS,SM Kebangsaan,TEA7003,SEKOLAH MENENGAH KEBANGSAAN BUKIT GUNTONG,TEPOH,21060,KUALA TERENGGANU,096625588,096623903,TEA7003@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD KUALA NERUS,SM Kebangsaan,TEA7004,SEKOLAH MENENGAH KEBANGSAAN BUKIT TUNGGAL,JALAN GONG KIJANG,21200,KUALA TERENGGANU,096624406,096622711,TEA7004@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA NERUS,SM Kebangsaan,TEA7005,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS MENGABANG TELIPOT,MENGABANG TELIPOT,21030,KUALA TERENGGANU,096696172,096696240,TEA7005@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD KUALA NERUS,SM Kebangsaan,TEA7006,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS GONG BADAK,JALAN GONG BADAK,21300,KUALA TERENGGANU,096672473,096673182,TEA7006@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA NERUS,SM Kebangsaan,TEA7007,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS SEBERANG TAKIR,JALAN HULU TAKIR,21300,KUALA TERENGGANU,096672163,096672113,TEA7007@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD KUALA NERUS,SM Kebangsaan,TEA7008,SEKOLAH MENENGAH KEBANGSAAN PADANG KEMUNTING,PADANG KEMUNTING,21020,KUALA TERENGGANU,096698212,096693189,TEA7008@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD KUALA NERUS,SM Kebangsaan,TEA7009,SEKOLAH MENENGAH KEBANGSAAN BATU RAKIT,MENGABANG LEKOR,21020,KUALA TERENGGANU,096698511,096698513,TEA7009@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA NERUS,SM Kebangsaan,TEA7010,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS TEMBESU,KUALA TERENGGANU,21060,KUALA TERENGGANU,096622089,096624255,TEA7010@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA NERUS,Sekolah Sukan,TEA7011,SEKOLAH SUKAN MALAYSIA TERENGGANU,"LOT 50393, JALAN LAPANGAN TERBANG, KUALA TERENGGANU",21300,KUALA NERUS,096667012,096667014,TEA7011@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD BESUT,SM Kebangsaan,TEB0062,SEKOLAH MENENGAH KEBANGSAAN TENGKU MAHMUD,KG ALOR LINTANG,22200,BESUT,096956144,096958768,TEB0062@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD DUNGUN,SM Kebangsaan,TEB1031,SEKOLAH MENENGAH KEBANGSAAN SULTAN OMAR,JALAN YAHYA AHMAD,23000,DUNGUN,098481831,098451740,TEB1031@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD KEMAMAN,SM Kebangsaan,TEB2025,SEKOLAH MENENGAH KEBANGSAAN SULTAN ISMAIL,JALAN KMN - K. TRG,24000,KEMAMAN,098591955,098591463,TEB2025@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD KUALA TERENGGANU,SM Kebangsaan,TEB3091,SEKOLAH MENENGAH KEBANGSAAN SULTAN SULAIMAN,JALAN SULTAN MAHMUD,20400,KUALA TERENGGANU,096175315,096170518,TEB3091@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA TERENGGANU,SM Kebangsaan,TEB3092,SEKOLAH MENENGAH KEBANGSAAN TENGKU BARIAH,JALAN PASIR PANJANG,21100,KUALA TERENGGANU,096247277,096203902,TEB3092@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA TERENGGANU,SM Kebangsaan,TEB3093,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA WEI SIN,JALAN BUKIT KECIL,21100,KUALA TERENGGANU,096203735,096203736,TEB3093@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD HULU TERENGGANU,SM Kebangsaan,TEE5036,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN INTAN,JALAN SEKAYU,21700,KUALA BERANG,096811231,096811709,TEE5036@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
TERENGGANU,PPD KUALA NERUS,SM Berasrama Penuh,TEE7001,SEKOLAH MENENGAH SAINS SULTAN MAHMUD,WAKAF TEMBESU,21300,KUALA TERENGGANU,096664214,096664644,TEE7001@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD BESUT,SM agama,TFT0001,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-BESUT,KOTA PUTRA,22000,BESUT,096950711,096950704,TFT0001@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD BESUT,SM agama,TFT0002,SMA ITTIFAKIAH,JLN HJ WAN  LATIF,22000,JERTIH,096972244,096902400,TFT0002@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD BESUT,SM agama,TFT0003,SMA MAARIF,KM 1 JALAN TEMBILA KAMPUNG RAJA,22200,BESUT,096955300,096955301,TFT0003@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD DUNGUN,SM agama,TFT1001,SEKOLAH MENENGAH AGAMA SULTAN ISMAIL,JALAN NIBONG,23000,DUNGUN,098422400,098422402,TFT1001@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD DUNGUN,SM agama,TFT1002,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-DUNGUN,JALAN SURA JETI,23000,DUNGUN,098483421,098482514,TFT1002@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD KEMAMAN,SM agama,TFT2001,SMA AL FALAH,JALAN PADANG,24000,CHUKAI,098591515,098584535,TFT2001@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD KEMAMAN,SM agama,TFT2002,SEKOLAH MENENGAH AGAMA IMTIAZ KEMAMAN,KOMPLEKS SEKOLAH IMTIAZ YAYASAN TERENGGANU KEMAMAN,24100,"BERIS MERAGA, KIJAL",098640705,098640351,TFT2002@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA TERENGGANU,SM agama,TFT3001,SMA KHAIRIAH,JALAN SULTAN OMAR,20300,KUALA TERENGGANU,096301000,096312063,TFT3001@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA TERENGGANU,SM agama,TFT3002,SMA (ATAS) SULTAN ZAINAL ABIDIN,JALAN SULTAN MAHMUD,20400,KUALA TERENGGANU,096221086,096317086,TFT3002@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA TERENGGANU,SM agama,TFT3003,SMA SULTAN ZAINAL ABIDIN LADANG,JALAN SULTAN ZAINAL ABIDIN,20000,KUALA TERENGGANU,096221618,096313069,TFT3003@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA TERENGGANU,SM agama,TFT3004,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SERADA,20050,KUALA TERENGGANU,096195111,096195112,TFT3004@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD MARANG,SM agama,TFT4001,SEKOLAH MENENGAH AGAMA MARANG,MARANG,21600,MARANG,096182226,096182500,TFT4001@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD HULU TERENGGANU,SM agama,TFT5001,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA BERANG,JALAN PAYA BESAR,21700,KUALA BERANG,096812332,096814373,TFT5001@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD HULU TERENGGANU,SM agama,TFT5002,SMA MAHMUDIAH,"KM 38, JALAN KUALA BERANG, HULU TERENGGANU",21700,KUALA BERANG,096811326,096817907,TFT5002@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD SETIU,SM agama,TFT6001,SEKOLAH MENENGAH AGAMA SETIU,PUTERA JAYA,22100,PERMAISURI,096097521,096097012,TFT6001@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
TERENGGANU,PPD BESUT,Kolej Vokasional,THA0001,KOLEJ VOKASIONAL BESUT,KAMPUNG RAJA,22200,BESUT,096979379,096975157,THA0001@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD BESUT,Kolej Vokasional,THA0002,KOLEJ VOKASIONAL SULTAN MIZAN,"JALAN BUKIT KELUANG, KOTA PUTRA",22200,BESUT,0199579375,,,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD DUNGUN,Kolej Vokasional,THA1001,KOLEJ VOKASIONAL DUNGUN,"KM 5, JALAN PAKA",23000,DUNGUN,098452700,098423210,THA1001@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KEMAMAN,Kolej Vokasional,THA2002,KOLEJ VOKASIONAL KEMAMAN,"KM6, JALAN AYER PUTEH, BINJAI",24000,KEMAMAN,098593178,098597358,THA2002@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA NERUS,Kolej Vokasional,THA7001,KOLEJ VOKASIONAL WAKAF TEMBESU,JALAN TENGKU OMAR,21300,KUALA TERENGGANU,096664220,096664129,THA7001@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA NERUS,SM Teknik,TKE7001,SEKOLAH MENENGAH TEKNIK KUALA TERENGGANU,JALAN  LAPANGAN TERBANG,21300,KUALA TERENGGANU,096670012,096666273,TKE7001@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD BESUT,SMK Agama,TRA0001,SEKOLAH MENENGAH KEBANGSAAN AGAMA NURUL ITTIFAQ,KUALA BESUT,22300,JERTEH,096919624,096917401,TRA0001@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD BESUT,SMK Agama,TRA0002,SEKOLAH MENENGAH KEBANGSAAN AGAMA WATANIAH,ALOR KELADI,22000,JERTEH,096971170,096978572,TRA0002@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD DUNGUN,SMK Agama,TRA1001,SEKOLAH MENENGAH KEBANGSAAN (AGAMA) KUALA ABANG,JLN. KG. BARU KUALA ABANG,23050,DUNGUN,098454485,098456153,TRA1001@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA TERENGGANU,SMK Agama,TRA3002,SEKOLAH MENENGAH KEBANGSAAN AGAMA SHEIKH ABDUL MALEK,JLN BUDIMAN,20400,KUALA TERENGGANU,096235155,096264268,TRA3002@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD MARANG,SMK Agama,TRA4016,SEKOLAH MENENGAH KEBANGSAAN (AGAMA) DURIAN GULING,KM 21  JALAN KUALA BERANG,21040,MARANG,096801668,096801922,TRA4016@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA NERUS,SMK Agama,TRA7001,SEKOLAH MENENGAH KEBANGSAAN AGAMA DATO' HAJI ABBAS,KAMPUNG TOK JIRING,21060,KUALA TERENGGANU,096670130,096670131,TRA7001@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
TERENGGANU,PPD KUALA NERUS,SM Berasrama Penuh,TRA7002,SEKOLAH BERASRAMA PENUH INTEGRASI BATU RAKIT,SBPI BATU RAKIT,21020,KUALA TERENGGANU,096693769,096695911,TRA7002@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW SENTUL,SM Kebangsaan,WEA0194,SEKOLAH MENENGAH KEBANGSAAN TAMAN BUKIT MALURI,"JALAN BURUNG KASAWARI, TAMAN BUKIT MALURI",52100,KUALA LUMPUR,0362766515,0362726061,WEA0194@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0195,SEKOLAH MENENGAH KEBANGSAAN SUNGAI BESI,SUNGAI BESI,57000,KUALA LUMPUR,0390570334,0390575645,WEA0195@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0196,SEKOLAH MENENGAH KEBANGSAAN AMINUDDIN BAKI,JALAN KAMPONG PANDAN,55100,KUALA LUMPUR,0392858219,0392811905,WEA0196@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Kebangsaan,WEA0197,SEKOLAH MENENGAH KEBANGSAAN PUTERI WILAYAH,"JALAN DEWAN SULTAN SULAIMAN, KG. BHARU",50300,KUALA LUMPUR,0326982686,0326985366,WEA0197@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0198,SEKOLAH MENENGAH KEBANGSAAN PUTERIJAYA,JALAN PASAR PUDU,55100,KUALA LUMPUR,0392212494,0392228642,WEA0198@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Kebangsaan,WEA0199,SEKOLAH MENENGAH KEBANGSAAN PADANG TEMBAK,JALAN YAHYA PETRA,54100,KUALA LUMPUR,0326987535,0326935421,WEA0199@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0201,SEKOLAH MENENGAH KEBANGSAAN PETALING,BATU 6 JALAN KELANG LAMA,58200,KUALA LUMPUR,0377829153,0377849961,WEA0201@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW SENTUL,SM Kebangsaan,WEA0202,SEKOLAH MENENGAH KEBANGSAAN RAJA ALI,"TMN KOK LIAN, JLN PDG RENGAS OFF KM.8 JLN IPOH",51200,KUALA LUMPUR,0362589387,0362523141,WEA0202@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Berasrama Penuh,WEA0206,SEKOLAH MENENGAH SAINS SELANGOR,JALAN YAAKOB LATIFF,56000,KUALA LUMPUR,0391316093,0391300346,WEA0206@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW SENTUL,SM Kebangsaan,WEA0208,SEKOLAH MENENGAH KEBANGSAAN KEPONG BARU,"JALAN HELANG, KEPONG BARU",52100,KUALA LUMPUR,0362743287,0362736593,WEA0208@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0210,SEKOLAH MENENGAH KEBANGSAAN TAMAN TUN DR. ISMAIL,"JALAN LEONG YEW KOH, TAMAN TUN DR. ISMAIL",60000,KUALA LUMPUR,0377286993,0377267540,WEA0210@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Khas,WEA0211,SEKOLAH MENENGAH KEBANGSAAN PENDIDIKAN KHAS SETAPAK,"JALAN GENTING KELANG, SETAPAK",53300,KUALA LUMPUR,0341493701,0341422693,WEA0211@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0212,SEKOLAH MENENGAH KEBANGSAAN TAMAN DESA,"JALAN DESA BAKTI, OFF JALAN KLANG LAMA",58100,KUALA LUMPUR,0379823058,0379847314,WEA0212@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0213,SEKOLAH MENENGAH KEBANGSAAN BUKIT BANDARAYA,"LORONG MAAROF, BANGSAR",59000,KUALA LUMPUR,0320953645,0320951690,WEA0213@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Kebangsaan,WEA0214,SEKOLAH MENENGAH KEBANGSAAN WANGSA MAJU SEKSYEN 2,"SEKSYEN 2 WANGSA MAJU, JALAN 4A/27, SETAPAK",53300,KUALA LUMPUR,0341490630,0341421428,WEA0214@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Kebangsaan,WEA0215,SEKOLAH MENENGAH KEBANGSAAN ZON R1 WANGSA MAJU,"WANGSA MAJU SEKSYEN 1, SETAPAK",53300,KUALA LUMPUR,0341496122,0341494882,WEA0215@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0216,SEKOLAH MENENGAH KEBANGSAAN TAMAN CONNAUGHT,"JALAN AHLIMAN, TAMAN CONNAUGHT",56000,KUALA LUMPUR,0391309049,0391328527,WEA0216@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW SENTUL,SM Kebangsaan,WEA0217,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SENTUL,BANDAR BARU SENTUL,51000,KUALA LUMPUR,0340414566,0340433381,WEA0217@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0218,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SERI PETALING,JALAN RADIN,57000,KUALA LUMPUR,0390573732,0390588472,WEA0218@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0219,SEKOLAH MENENGAH KEBANGSAAN TAMAN YARL,"LORONG AWAN CINA, TAMAN YARL",58200,KUALA LUMPUR,0379834552,0379812092,WEA0219@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0220,SEKOLAH MENENGAH KEBANGSAAN SERI HARTAMAS,"JLN 48/70A, DESA SERI HARTAMAS",50480,KUALA LUMPUR,0362030048,0362030096,WEA0220@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Kebangsaan,WEA0221,SEKOLAH MENENGAH KEBANGSAAN TAMAN SERI RAMPAI,"JALAN REJANG, SETAPAK",53300,KUALA LUMPUR,0340243034,0340216579,WEA0221@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0222,SEKOLAH MENENGAH KEBANGSAAN BANDAR TUN RAZAK,"JALAN JAYA, BANDAR TUN RAZAK",56000,KUALA LUMPUR,0391314375,0391335614,WEA0222@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0223,SEKOLAH MENENGAH KEBANGSAAN DESA PERDANA,"JALAN DESA UTAMA, TAMAN DESA",58100,KUALA LUMPUR,0379803603,0379814373,WEA0223@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Kebangsaan,WEA0224,SEKOLAH MENENGAH KEBANGSAAN TAMAN MELATI,JALAN TAMAN MELATI 1,53100,KUALA LUMPUR,0341055193,0341075193,WEA0224@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Kebangsaan,WEA0225,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 5 WANGSA MAJU,JLN. 8/27A WANGSA MAJU,53300,KUALA LUMPUR,0341427822,0341420832,WEA0225@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Kebangsaan,WEA0226,SEKOLAH MENENGAH KEBANGSAAN DESA TUN HUSSEIN ONN,"PERUMAHAN TENTERA, JALAN JELATEK",54200,KUALA LUMPUR,0341436806,0341437860,WEA0226@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW SENTUL,SM Kebangsaan,WEA0227,SEKOLAH MENENGAH KEBANGSAAN MENJALARA,"BANDAR MENJALARA, KEPONG",52100,KUALA LUMPUR,0362725898,0362734723,WEA0227@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW SENTUL,SM Kebangsaan,WEA0228,SEKOLAH MENENGAH KEBANGSAAN SEGAMBUT JAYA,JALAN 4/38A SEGAMBUT,51200,KUALA LUMPUR,0362587622,0362508310,WEA0228@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Kebangsaan,WEA0229,SEKOLAH MENENGAH KEBANGSAAN WANGSA MELAWATI,JALAN GENTING KELANG,53300,KUALA LUMPUR,0341436171,0341481797,WEA0229@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,Sekolah Sukan,WEA0230,SEKOLAH SUKAN BUKIT JALIL,KOMPLEKS SUKAN NEGARA,57000,KUALA LUMPUR,0390587335,0390587153,WEA0230@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW SENTUL,SM Kebangsaan,WEA0231,SEKOLAH MENENGAH KEBANGSAAN DATO' IBRAHIM YAACOB,BATU 5  JALAN IPOH,51200,KUALA LUMPUR,0362516658,0362593294,WEA0231@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW KERAMAT,SM Kebangsaan,WEA0232,SEKOLAH MENENGAH KEBANGSAAN TAMAN SETIAWANGSA,JALAN BUKIT SETIAWANGSA,54200,KUALA LUMPUR,0342522891,0342527184,WEA0232@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,SM Kebangsaan,WEA0233,SEKOLAH MENENGAH KEBANGSAAN BANDAR TASIK SELATAN,"JALAN 21/146, BANDAR TASIK SELATAN",57000,KUALA LUMPUR,0391734288,0391738588,WEA0233@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
